0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,y
13,26,38,48,41,57,67,76,41,59,69,78,38,54,64,73,32,44,51,58,13,26,35,31,46,56,65,31,49,60,69,30,46,56,64,26,38,45,51,12,21,19,34,43,52,21,38,48,57,22,36,46,53,22,31,38,43,9,11,23,32,40,16,28,38,46,19,29,37,44,23,28,33,37,13,17,25,33,18,25,33,40,24,28,34,40,29,31,34,37,15,25,34,5,19,29,38,10,18,27,34,16,18,22,26,9,18,17,8,15,23,22,15,17,23,29,24,23,23,8,26,11,10,15,31,19,17,18,38,31,28,26,35,18,11,11,39,26,20,18,46,39,34,31,18,28,37,5,15,24,32,12,13,17,22,10,19,21,7,9,15,28,20,16,15,8,31,16,8,8,38,29,23,19,40,24,15,9,47,37,31,26,16,26,35,7,9,16,21,9,18,22,13,9,9,8,32,21,15,10,40,30,23,17,11,19,25,7,14,6,0
13,26,37,46,41,57,67,75,41,59,69,77,37,54,64,73,31,42,50,56,13,24,33,30,46,56,64,31,49,59,67,29,46,56,64,25,36,43,49,11,20,19,34,44,52,21,38,48,56,21,37,46,54,22,30,37,42,8,10,24,33,41,15,29,39,46,19,29,38,45,23,28,32,36,11,18,26,34,17,25,33,40,22,28,34,41,29,30,33,36,16,25,33,5,19,29,37,11,18,27,35,18,19,22,25,9,17,17,9,15,22,23,15,18,23,31,26,24,23,8,26,12,10,15,32,20,17,19,40,33,29,27,35,18,12,11,40,26,20,18,48,40,35,32,18,28,36,6,15,24,33,14,13,16,21,10,18,22,8,9,15,29,21,17,15,8,32,16,8,8,39,30,24,20,40,23,14,8,47,38,31,26,17,27,35,8,9,15,20,10,18,23,14,9,8,8,33,23,17,11,42,31,25,19,11,18,25,7,13,6,0
12,26,38,47,42,57,66,74,41,59,69,77,38,54,64,73,32,43,50,57,14,26,35,32,47,56,64,32,50,60,68,30,47,56,65,27,38,45,51,11,20,19,34,43,50,21,38,47,56,21,36,45,53,22,31,37,43,8,10,23,31,39,15,28,37,45,18,28,37,44,23,28,32,37,12,18,25,32,17,25,32,40,22,27,34,40,29,31,34,37,15,24,32,5,18,28,36,10,18,26,34,17,19,22,26,8,16,16,8,14,22,22,14,16,22,30,25,24,24,7,25,10,9,14,30,18,15,17,38,31,28,26,33,17,10,10,37,24,19,17,45,38,34,31,17,27,35,5,14,24,32,13,13,17,22,9,18,21,7,8,15,28,21,18,16,8,31,15,8,8,38,29,24,20,39,23,14,8,46,37,31,26,16,26,34,7,9,15,21,9,18,23,14,10,10,8,32,22,17,12,41,30,24,19,11,18,24,7,13,6,0
13,25,37,46,41,57,67,75,40,58,68,77,36,52,61,68,31,41,48,54,13,25,34,30,46,56,64,30,48,59,67,28,44,53,60,25,35,42,48,12,21,18,34,44,52,21,38,48,56,21,35,43,51,21,30,36,41,8,10,23,32,40,15,28,38,46,18,28,35,42,23,28,32,36,12,17,25,33,17,24,33,40,23,27,33,39,29,31,33,36,16,25,34,5,19,29,37,11,18,25,32,17,19,22,26,9,18,17,9,15,23,23,16,18,22,31,26,25,25,8,27,12,10,16,32,22,19,20,39,34,31,29,35,18,12,12,40,28,24,21,47,40,37,34,18,28,37,6,14,22,29,13,13,17,21,10,19,21,9,9,14,29,22,19,17,8,32,17,11,9,38,30,26,22,40,26,18,13,47,38,33,28,15,24,31,7,9,14,20,8,16,21,12,9,9,7,30,20,15,10,37,27,21,16,10,17,23,6,12,6,0
12,25,37,46,40,57,66,74,40,58,69,77,37,53,62,70,32,43,50,56,13,25,34,30,46,56,64,31,49,59,68,29,45,54,62,25,36,43,49,12,20,18,34,43,51,20,37,47,56,20,34,43,51,20,29,35,41,8,9,22,32,39,13,27,37,45,17,27,35,41,21,26,30,35,11,17,25,32,16,23,32,39,21,25,32,38,27,28,31,34,16,26,34,5,19,29,38,9,17,26,33,16,17,21,25,9,17,17,8,15,22,22,14,16,21,29,24,22,23,7,26,11,9,14,30,19,16,17,38,31,28,26,34,17,10,10,38,25,20,18,45,37,33,30,18,28,36,5,14,23,30,12,12,16,21,10,18,21,8,8,14,28,20,17,15,8,31,16,10,8,38,29,24,20,40,24,16,11,46,37,31,26,15,25,32,7,9,15,20,9,17,21,12,8,9,7,30,20,14,10,38,27,21,16,10,18,24,7,13,6,0
12,26,38,46,42,58,68,76,41,59,69,78,38,53,62,70,32,42,50,57,14,26,34,31,47,57,65,31,49,59,68,29,44,54,62,25,36,43,50,12,20,18,34,44,52,20,37,47,56,19,33,42,50,19,28,35,41,8,9,22,32,40,13,26,36,45,16,25,33,40,20,24,29,34,10,17,26,33,15,22,31,39,20,24,30,37,26,27,30,34,16,26,34,4,18,28,37,9,16,24,32,16,17,21,25,9,18,17,7,14,22,21,13,15,20,29,24,22,23,8,26,11,8,13,31,19,16,16,38,31,28,26,34,18,10,9,39,26,20,17,46,39,34,31,17,28,36,5,13,22,30,12,12,16,21,10,19,21,8,8,14,28,20,17,16,8,31,17,10,8,38,29,24,21,40,25,17,11,47,38,32,27,15,24,32,7,8,15,21,9,17,21,12,9,10,7,30,20,14,10,38,28,21,16,11,18,25,7,14,6,0
10,23,36,45,40,57,67,75,40,59,71,80,36,54,64,73,31,42,49,56,13,26,35,31,48,58,66,32,51,63,72,30,47,57,66,26,37,44,51,12,21,18,35,45,53,21,39,51,60,21,36,46,55,20,29,36,43,9,8,22,33,40,13,28,39,48,16,27,36,44,20,25,31,36,10,15,25,32,15,22,32,41,20,24,31,39,26,27,31,35,16,27,35,5,21,32,41,10,18,28,36,16,18,22,27,10,18,17,7,16,25,22,13,17,23,30,25,24,25,7,27,10,9,16,32,19,16,18,39,33,30,29,35,16,8,10,40,25,19,17,47,40,36,33,19,31,40,5,15,25,34,12,12,17,23,11,20,23,8,9,16,30,23,20,19,9,34,18,10,9,41,33,28,25,44,27,18,12,51,42,36,32,17,27,37,7,9,15,22,10,19,23,14,11,11,9,34,24,18,14,43,33,26,21,11,18,25,7,14,6,0
9,20,30,39,36,57,68,74,36,58,69,75,34,54,64,69,30,46,53,57,11,22,30,29,50,61,67,31,52,63,69,30,49,59,63,28,42,49,53,10,19,19,39,50,56,22,42,53,58,23,40,49,54,23,35,41,44,8,11,29,40,46,16,34,44,49,19,33,41,45,22,30,34,37,9,21,32,38,15,27,36,42,20,28,35,39,25,27,30,32,20,31,37,5,23,34,39,11,22,30,35,16,19,23,26,10,16,21,8,15,20,26,15,16,19,32,22,19,17,6,31,12,9,11,36,21,16,15,41,30,24,21,38,17,10,9,42,25,19,16,47,35,29,25,22,32,38,5,18,27,32,11,13,19,22,10,16,25,8,8,11,30,17,12,9,5,35,17,8,6,40,26,19,15,41,22,13,9,46,32,25,20,19,29,34,6,12,19,23,9,14,24,9,3,3,5,34,19,11,7,39,24,16,12,15,22,27,7,11,4,0
13,25,34,41,29,50,61,67,27,52,65,72,25,49,57,59,23,40,45,45,12,22,29,17,39,50,57,18,43,55,62,19,41,48,49,21,34,38,38,9,17,6,27,38,44,11,32,44,50,16,31,37,39,21,28,30,30,7,6,17,28,35,12,24,35,41,19,25,30,30,25,25,26,25,12,10,21,27,16,18,28,34,22,21,24,24,29,24,23,22,21,32,39,6,25,38,44,12,24,31,32,18,22,24,23,11,18,22,8,17,23,27,13,14,14,33,21,18,17,6,33,11,8,13,37,18,12,10,43,29,24,23,40,17,7,8,44,23,16,14,49,34,29,28,24,38,44,6,22,29,31,12,17,20,20,13,20,27,6,6,6,32,17,13,11,6,40,18,10,7,45,29,24,23,47,24,16,14,52,36,30,29,23,31,33,6,15,19,20,8,10,27,11,6,5,2,36,19,14,12,38,21,16,15,17,22,23,5,6,1,0
12,24,34,42,37,53,63,72,35,53,63,73,31,47,57,67,25,35,43,50,12,21,30,26,43,53,62,26,44,54,64,23,39,49,59,18,29,36,43,9,18,17,33,42,51,17,34,45,54,17,31,41,50,16,24,30,36,8,12,25,34,43,14,28,38,47,16,26,35,44,19,23,27,32,13,20,28,37,17,25,33,41,21,25,32,40,26,26,28,32,16,26,35,3,17,28,37,8,14,24,33,14,12,15,20,9,18,18,6,12,21,23,11,13,19,29,22,18,17,9,28,11,7,13,32,18,13,14,39,30,25,21,37,20,11,8,41,26,19,14,48,39,33,28,17,28,38,5,13,23,33,11,9,13,18,10,20,21,7,7,16,28,19,13,11,9,32,16,7,7,38,29,22,17,42,26,16,8,48,38,31,25,16,26,36,6,7,13,20,10,20,22,12,6,6,9,32,22,15,9,42,31,24,18,10,18,24,7,14,6,0
9,19,26,33,30,49,58,64,28,47,58,64,24,39,48,54,19,28,32,35,9,17,25,24,43,53,58,24,43,54,60,22,37,46,52,19,28,32,35,8,15,16,35,44,50,18,36,47,53,19,32,40,46,20,26,30,32,7,12,28,37,43,16,31,41,47,19,29,36,42,23,27,30,32,11,22,31,37,16,27,36,42,21,27,33,38,26,29,31,32,19,28,34,5,19,30,36,11,16,24,29,17,17,19,20,9,15,21,8,14,19,26,17,16,18,33,29,27,26,5,30,13,10,12,36,24,19,18,42,37,35,33,36,18,11,11,41,29,23,20,48,42,39,38,19,30,36,6,13,22,28,12,12,14,15,10,16,23,10,8,11,29,23,21,19,6,34,19,12,8,40,33,30,28,40,25,17,12,46,38,35,33,15,24,30,6,7,11,13,9,15,20,13,10,9,6,30,22,18,16,36,28,24,22,9,13,16,4,7,2,0
8,14,20,25,18,32,40,45,18,32,41,44,16,28,34,38,13,19,22,23,7,13,20,17,30,39,43,19,33,41,45,18,30,37,40,18,24,27,29,6,13,13,26,34,38,17,30,38,41,18,28,35,38,20,26,29,30,6,11,21,28,33,16,26,33,37,19,27,32,35,22,27,29,31,12,16,23,27,17,23,30,33,21,26,30,33,25,28,31,32,13,22,27,5,16,24,28,9,15,21,25,13,16,19,20,8,13,14,8,13,16,18,14,15,17,23,23,24,25,4,22,11,10,11,26,19,17,16,31,30,30,30,27,15,10,11,30,22,19,18,35,34,34,34,14,22,26,4,11,17,21,9,11,14,15,8,11,17,7,6,9,21,19,19,19,3,25,14,9,7,29,26,25,25,28,17,11,8,32,29,28,28,11,18,22,5,7,10,11,6,10,15,11,11,11,4,22,18,16,16,26,21,20,19,6,9,10,3,4,1,0
7,14,19,25,17,30,38,43,16,29,36,42,13,24,31,38,10,14,18,22,6,13,19,15,28,36,41,16,29,36,42,15,26,33,39,15,20,24,28,6,13,12,24,32,37,15,27,34,40,17,26,32,39,19,24,28,31,6,11,19,27,32,15,24,31,36,19,25,31,37,22,26,30,34,12,15,22,27,17,22,28,33,21,25,30,35,26,29,33,36,12,20,26,5,14,21,27,10,14,20,26,15,18,21,24,7,13,14,8,12,17,20,15,17,20,25,26,28,30,5,22,11,10,13,27,20,18,20,32,33,34,34,27,16,11,12,32,24,21,20,37,37,38,38,13,20,26,5,10,17,23,11,13,16,19,7,13,16,8,8,13,22,21,22,23,5,23,14,9,9,28,27,27,27,29,18,12,9,33,32,31,30,10,18,25,5,8,11,14,7,14,14,13,13,14,6,22,19,19,18,28,25,24,22,4,8,12,4,8,4,0
7,15,22,28,23,36,43,49,21,34,41,47,17,27,34,41,12,16,20,25,9,16,23,20,33,40,46,20,33,40,47,18,28,35,42,16,21,25,30,7,13,14,26,32,38,17,28,35,41,18,26,32,38,19,24,27,31,6,11,20,27,32,16,24,31,37,19,25,30,36,23,27,30,34,13,17,22,28,18,23,29,34,23,26,30,35,28,31,34,37,13,20,26,5,13,20,27,11,14,18,24,17,19,22,24,7,13,15,9,11,17,21,17,17,19,29,29,31,31,6,22,13,11,13,28,22,20,20,35,36,36,36,28,17,13,12,34,27,24,22,41,41,41,41,12,20,26,6,9,15,21,13,14,16,19,7,14,17,9,8,11,24,23,24,23,6,24,16,11,9,31,30,30,28,31,21,15,11,37,36,35,33,10,17,24,7,8,11,14,7,13,16,14,14,13,6,22,20,19,17,29,27,25,22,4,8,13,4,8,4,0
7,16,24,31,23,36,44,51,23,36,44,52,19,31,38,46,14,20,24,30,10,19,26,21,34,41,49,22,36,43,51,20,32,39,47,17,24,28,34,8,16,14,25,33,40,16,29,37,44,17,27,34,42,18,24,28,33,7,10,18,25,32,15,24,31,38,18,25,31,38,22,26,30,34,13,15,21,27,17,23,28,35,22,26,30,36,27,30,33,37,12,20,27,4,15,23,30,9,14,21,28,15,17,20,24,7,15,14,8,13,19,19,14,16,21,26,25,26,27,7,21,11,10,14,26,19,17,19,33,31,32,32,28,16,12,12,33,24,21,20,40,37,37,37,13,21,29,5,11,17,25,12,13,15,19,7,15,17,7,7,13,24,21,21,21,7,25,13,9,9,31,27,26,25,32,21,14,9,39,34,33,30,12,19,27,6,8,11,16,7,15,18,13,13,13,8,25,20,18,16,33,27,25,22,6,11,16,4,9,5,0
8,18,27,34,26,38,46,54,24,37,44,52,20,31,40,49,15,20,25,30,10,19,27,21,33,42,50,21,33,41,49,19,30,39,48,16,22,27,33,9,16,13,24,32,40,15,26,34,41,16,25,33,42,18,23,27,32,7,10,18,25,33,14,22,28,36,18,23,30,37,23,26,30,34,12,14,20,28,18,21,26,32,23,25,29,36,28,31,33,37,12,20,28,5,13,20,28,10,13,20,28,16,18,21,24,8,16,14,8,11,18,19,14,16,21,27,26,27,28,8,21,12,9,12,27,19,17,18,34,33,33,32,29,18,13,11,34,26,21,19,42,40,39,38,12,19,27,5,9,17,26,12,13,15,19,7,15,16,7,8,15,23,21,20,20,7,23,13,8,9,30,27,26,24,31,20,13,8,37,34,32,30,11,19,28,7,8,11,15,8,17,17,14,13,13,9,25,21,19,17,34,30,27,24,5,10,16,4,10,5,0
9,18,26,33,25,38,46,53,24,38,46,54,19,31,40,48,14,19,22,27,9,18,25,20,33,41,48,20,34,43,51,18,30,38,46,15,21,25,29,8,15,12,25,32,39,15,28,36,44,16,26,34,41,17,22,26,29,7,10,18,26,32,14,23,31,38,18,24,31,37,22,26,29,32,12,15,20,27,17,22,28,34,23,25,30,36,28,31,33,35,13,21,28,5,15,23,31,10,14,21,28,16,18,20,22,8,15,15,8,13,19,20,15,16,21,28,28,28,28,7,22,12,10,14,28,21,18,19,35,35,34,34,29,18,13,12,35,27,23,21,42,41,41,40,14,22,30,5,10,18,26,12,13,15,17,8,16,18,9,8,14,25,23,23,22,7,26,16,10,9,33,31,30,28,34,23,16,10,41,38,37,34,12,20,28,7,8,10,13,8,16,18,15,14,13,8,26,23,21,18,34,30,28,25,5,9,13,3,8,4,0
8,17,25,32,25,37,46,54,24,37,46,54,20,32,40,47,14,20,25,31,9,18,25,20,32,41,49,20,34,43,50,18,30,38,45,15,22,27,33,8,15,13,24,33,41,15,27,36,44,16,26,33,40,18,23,27,32,6,10,18,26,34,14,23,31,38,18,24,31,37,22,26,29,33,11,14,21,29,17,21,28,34,22,25,29,35,27,30,32,35,12,21,29,5,14,23,31,10,14,21,28,16,18,20,24,9,16,13,7,13,20,19,14,16,20,26,26,26,27,7,22,11,9,13,27,20,17,18,35,33,32,31,30,18,12,11,35,26,21,19,42,40,38,37,13,22,30,6,10,18,25,13,13,15,19,8,16,17,8,8,13,24,22,21,20,7,26,15,9,8,33,29,27,25,33,22,15,10,40,36,34,31,12,20,27,7,7,11,16,8,15,18,14,12,12,7,26,21,18,15,33,28,25,21,6,11,17,5,11,5,0
8,18,26,33,27,39,48,55,26,40,49,57,22,34,43,50,15,22,27,32,10,18,26,22,34,43,50,22,37,46,54,20,33,41,49,16,23,28,34,8,15,14,26,34,41,16,29,38,46,17,27,35,43,17,23,27,32,7,10,19,27,34,15,25,33,41,18,25,32,39,21,25,29,33,12,15,22,29,17,22,29,36,21,25,30,36,26,29,31,34,12,21,28,4,15,24,32,9,15,22,29,15,17,19,22,8,16,14,7,13,21,19,14,16,21,26,25,25,25,7,22,11,9,14,27,19,17,18,35,32,31,30,29,16,11,11,34,25,21,19,41,39,37,36,14,23,31,5,11,19,26,12,12,14,18,9,17,18,8,8,14,25,22,20,19,8,27,16,10,9,34,30,27,25,35,23,16,10,42,37,34,31,12,21,28,7,7,10,15,8,16,18,14,11,11,7,27,21,18,15,34,29,25,21,6,12,17,5,10,5,0
9,18,26,34,27,39,48,56,26,40,49,57,23,34,42,49,17,22,26,31,10,18,27,22,34,43,51,23,37,46,54,21,33,40,47,18,24,28,33,8,16,14,26,35,42,17,30,39,47,18,28,35,42,18,23,27,32,8,11,19,28,35,16,25,34,41,19,26,32,38,22,26,29,32,13,15,22,28,18,22,29,36,22,26,30,35,27,30,32,35,12,21,29,5,15,24,32,9,15,21,27,15,17,19,22,9,16,13,7,14,21,18,14,16,20,25,25,25,25,7,22,11,10,15,27,20,18,18,34,32,32,31,29,17,11,12,34,26,22,20,41,39,38,37,14,23,31,5,10,18,24,11,12,14,17,9,17,17,9,8,12,24,22,21,20,8,27,16,11,9,33,30,28,26,35,24,17,12,41,37,35,32,11,19,26,6,7,10,13,7,14,17,13,12,11,6,25,20,18,15,31,27,24,20,6,10,15,4,9,4,0
9,19,28,35,27,40,50,58,26,41,52,59,23,37,46,54,19,26,30,33,10,19,26,20,34,44,52,22,37,47,55,20,34,43,51,18,25,30,34,9,16,13,25,35,43,16,30,40,48,17,29,38,45,18,24,29,32,7,9,18,27,36,14,25,34,41,18,26,34,40,21,26,29,33,12,15,23,30,17,23,30,38,22,26,32,38,26,29,32,35,13,23,31,5,17,27,35,9,17,25,32,14,17,20,23,9,18,14,8,15,23,19,14,18,23,25,24,25,26,8,23,11,10,15,27,19,17,19,33,31,31,31,31,17,11,11,35,25,21,19,41,38,37,37,15,25,33,5,13,22,29,10,12,15,18,10,18,18,8,10,15,24,20,20,20,7,28,15,9,9,33,29,27,26,35,22,15,9,41,36,34,32,13,23,30,6,7,11,15,9,17,18,13,12,12,7,27,21,19,17,35,29,26,24,7,11,15,4,8,3,0
9,19,27,35,28,41,50,57,27,42,51,59,23,36,45,53,17,23,28,33,10,19,26,22,35,44,52,23,37,47,55,21,33,42,50,17,23,29,34,8,16,14,26,34,42,17,30,39,47,17,28,36,44,18,23,28,33,7,11,19,27,35,15,25,33,41,19,26,32,39,22,26,30,34,12,15,22,29,18,23,30,37,22,26,31,37,28,31,34,37,12,21,29,5,15,24,32,10,15,22,29,16,18,21,24,8,16,14,8,14,21,19,14,16,21,27,27,27,28,7,22,11,10,15,28,20,17,18,35,34,34,33,30,17,11,12,35,26,21,19,43,41,40,39,14,23,31,5,11,19,27,13,13,16,19,9,17,18,8,8,14,26,23,22,22,8,27,16,9,8,35,31,30,27,35,23,15,9,42,39,36,33,12,21,29,7,8,11,16,8,16,19,15,14,13,8,28,23,21,18,36,31,28,24,6,11,17,5,10,5,0
8,19,28,35,28,41,49,57,27,41,50,59,23,36,45,53,17,24,28,34,10,20,27,22,35,44,52,23,38,47,55,21,34,43,51,17,24,29,35,9,16,14,26,35,43,16,30,39,47,17,28,36,44,18,24,29,33,7,10,19,27,35,15,25,33,41,18,26,33,40,22,27,30,34,13,15,22,29,18,23,30,37,23,26,31,38,28,31,34,37,13,21,29,5,16,24,33,10,15,22,30,16,18,21,24,8,16,14,8,14,21,20,14,17,22,27,26,27,28,7,23,11,10,15,28,19,17,19,35,33,33,33,30,17,11,11,35,25,20,19,43,40,39,38,14,23,32,5,11,20,28,13,13,16,19,9,17,18,8,8,14,26,23,22,22,8,27,15,9,9,34,30,29,27,35,22,15,9,42,38,36,33,13,22,30,7,8,12,16,8,16,19,15,14,14,8,28,23,21,18,36,31,28,24,7,12,17,4,10,5,0
9,20,30,38,29,43,52,60,29,44,54,63,25,39,48,57,19,25,29,34,11,21,29,23,36,46,54,24,39,49,58,22,36,45,54,18,25,29,34,9,18,14,26,35,43,17,31,40,49,17,29,38,46,18,24,28,32,8,10,19,27,35,15,25,33,42,18,26,33,41,22,26,30,33,13,15,21,29,18,22,29,37,23,26,31,38,28,31,34,36,13,22,30,4,16,26,35,9,15,24,32,15,17,20,23,9,17,14,8,14,23,19,14,17,23,26,26,27,28,8,23,11,10,15,28,19,17,19,35,34,34,33,31,17,11,11,35,25,20,19,43,41,40,39,15,25,34,5,12,21,29,12,13,15,18,9,18,18,8,9,15,25,23,22,22,8,28,16,9,9,35,32,30,29,37,24,16,10,44,40,38,36,13,23,31,7,8,11,15,9,18,19,16,14,14,8,29,24,22,20,37,33,30,27,6,11,15,4,9,4,0
10,20,29,36,30,42,50,58,29,44,54,62,25,39,48,57,19,25,30,35,10,19,27,23,35,43,51,23,38,48,57,21,35,44,53,18,25,30,35,9,16,14,26,34,41,17,31,40,48,17,29,38,46,18,24,29,33,7,10,19,26,33,15,25,34,42,18,26,34,41,22,26,30,34,12,15,21,28,17,22,30,37,22,26,32,38,27,30,33,36,12,20,28,5,16,25,34,10,15,23,31,16,18,21,24,8,15,13,8,15,23,19,14,17,23,26,26,26,27,7,21,10,10,16,26,18,17,20,34,32,32,32,29,15,10,12,34,24,20,19,41,39,38,37,15,24,33,5,12,21,29,12,13,16,19,9,18,19,8,9,15,26,23,22,22,8,28,16,9,9,35,32,30,28,37,24,16,10,43,39,37,34,13,23,31,7,8,11,16,9,18,19,15,14,13,8,29,24,21,18,37,32,29,26,7,11,17,4,10,5,0
9,20,29,37,30,43,53,61,29,44,54,63,25,39,48,57,19,26,30,35,11,21,29,24,37,46,55,24,40,49,58,22,36,45,54,18,26,30,36,9,17,14,27,36,44,17,31,40,49,17,29,38,46,18,24,29,34,8,10,19,28,36,14,25,33,42,18,25,33,40,22,26,30,34,12,15,22,29,17,22,29,37,22,26,31,37,28,31,34,37,13,22,30,5,16,25,34,10,15,23,31,16,18,21,25,9,17,15,8,14,22,20,14,17,22,28,27,28,29,8,23,11,9,15,29,19,17,19,36,34,34,34,31,18,11,11,36,26,21,19,44,41,41,40,15,25,34,5,12,21,29,13,13,16,20,9,18,19,8,8,15,26,23,23,23,8,29,16,9,9,36,32,30,29,37,24,16,9,44,40,38,36,13,23,32,7,8,12,16,9,18,20,15,14,14,8,29,24,22,20,38,33,30,27,7,12,17,4,10,5,0
9,19,28,36,29,42,51,59,28,44,53,62,24,38,47,55,19,25,31,37,11,20,28,23,36,45,53,24,39,49,58,22,35,44,52,18,26,31,37,9,17,15,27,35,43,17,31,41,49,18,29,37,45,19,25,30,36,7,10,19,28,35,15,26,34,43,18,26,33,40,22,27,31,36,12,15,22,29,17,23,30,38,22,26,31,37,28,31,34,38,12,21,29,5,16,26,35,10,15,23,30,16,19,22,26,8,16,14,8,15,23,20,14,16,21,27,27,27,29,7,23,11,10,16,28,19,17,18,35,34,33,33,30,17,11,12,35,25,20,18,43,40,39,38,15,25,34,5,11,20,28,13,14,17,20,9,18,19,8,8,13,26,23,22,22,8,29,17,9,7,36,32,30,28,37,25,17,10,44,40,37,34,13,22,30,7,9,13,17,9,17,19,15,14,14,8,28,23,20,18,36,31,28,24,7,13,19,5,11,6,0
9,20,29,37,30,43,52,60,29,44,54,63,25,39,48,56,19,26,31,37,11,20,29,23,37,46,54,24,40,50,59,22,35,44,53,18,26,31,37,9,17,14,27,36,44,17,32,41,50,17,29,38,46,18,25,30,35,8,10,19,28,36,15,26,35,43,18,26,33,40,23,28,31,35,12,15,22,29,18,23,31,38,23,26,31,37,28,32,35,38,13,22,30,5,17,26,35,10,16,23,31,16,19,22,25,9,17,15,9,15,23,20,15,17,22,28,27,28,29,8,23,11,11,16,29,20,18,19,36,35,34,34,31,17,12,12,36,26,21,19,44,41,40,39,16,25,34,5,12,20,29,13,14,17,20,9,18,19,8,8,14,27,24,23,22,8,29,17,10,8,36,32,30,28,38,25,17,10,45,40,38,35,13,22,31,7,9,13,17,9,17,20,15,14,14,8,29,23,21,18,37,32,28,25,7,13,18,5,10,5,0
9,21,30,38,31,45,55,62,30,46,56,65,26,40,50,58,20,28,33,38,12,21,29,25,39,48,56,25,41,51,60,23,37,46,55,19,27,32,38,9,17,15,28,37,45,17,32,42,51,17,29,38,46,18,25,29,34,8,10,20,29,36,14,26,35,43,18,26,33,41,22,26,30,34,12,16,23,30,17,24,31,39,22,26,32,38,28,31,34,37,14,23,31,4,17,26,35,9,15,23,31,16,18,21,24,9,16,15,8,14,23,21,14,16,22,28,27,27,27,7,24,11,10,15,29,20,17,18,37,34,33,33,32,17,11,12,37,26,21,19,44,41,39,38,16,26,35,5,12,21,29,13,13,16,19,9,18,20,8,8,14,27,23,22,21,8,30,16,9,8,37,32,30,27,38,25,17,10,46,40,37,34,14,23,32,7,8,12,17,9,18,20,15,13,13,8,30,23,20,18,38,32,28,24,8,13,19,5,10,5,0
9,20,30,37,32,45,54,62,31,47,58,66,28,43,52,61,23,31,35,40,11,21,28,25,38,48,55,26,42,53,61,25,39,49,57,21,30,35,39,9,17,16,28,37,45,19,33,43,52,20,32,41,49,19,27,31,36,7,11,20,29,36,16,27,36,45,19,28,36,43,22,27,31,35,13,16,23,30,18,24,32,40,22,27,34,40,27,30,34,37,13,22,30,5,17,27,36,9,16,25,33,15,17,20,24,9,17,14,8,16,24,19,14,18,23,26,24,25,27,7,23,11,11,17,27,19,17,20,34,32,32,32,31,17,11,13,35,25,20,20,42,38,38,37,15,26,35,5,13,22,30,11,12,15,19,10,19,19,7,9,16,25,21,20,21,8,29,16,9,9,35,30,28,27,38,24,15,10,44,38,36,34,14,24,32,6,8,12,16,9,17,20,14,13,13,8,29,23,20,18,37,31,28,25,8,13,17,5,9,4,0
9,21,30,37,34,46,55,62,34,48,58,66,29,43,53,62,23,32,39,46,12,21,28,28,40,49,56,29,43,53,61,26,40,49,58,22,31,38,44,9,16,18,29,37,44,20,34,43,51,20,32,40,49,20,27,33,39,7,13,22,30,36,17,28,36,44,19,28,35,43,23,27,32,37,14,19,25,31,19,26,33,40,23,28,34,41,28,31,35,39,12,20,27,4,15,24,32,10,14,22,30,17,17,20,24,8,15,13,8,14,21,19,13,16,22,28,24,24,25,7,22,10,9,15,27,18,16,18,36,31,29,29,29,16,11,11,34,24,19,19,43,38,35,34,14,24,32,6,11,20,29,14,12,15,20,9,17,19,7,8,15,27,21,19,18,8,28,15,8,8,36,29,26,23,36,23,15,9,44,37,33,29,14,23,32,8,8,13,19,9,18,21,14,11,11,8,30,22,18,14,39,31,25,20,9,16,23,6,13,7,0
10,23,33,40,37,48,56,62,36,49,58,65,33,45,53,59,27,34,40,45,13,23,30,29,40,48,54,30,42,52,59,28,39,47,53,24,31,37,41,10,17,19,29,37,42,21,33,41,49,21,31,38,44,21,27,32,36,7,14,22,29,34,18,27,35,42,21,28,33,38,23,27,31,34,16,19,25,29,20,25,32,38,24,28,32,36,28,31,33,36,10,18,24,4,13,22,29,9,13,19,24,15,15,17,20,8,14,12,6,13,20,17,11,13,16,24,21,20,21,6,19,9,9,13,24,16,13,14,32,27,25,25,25,15,10,11,30,21,16,14,37,33,30,29,12,21,29,5,9,17,23,12,11,13,16,9,16,16,6,6,11,23,18,15,15,7,24,13,7,4,32,26,22,20,32,21,13,8,39,33,28,25,11,19,25,7,6,10,14,7,13,18,12,9,9,6,25,19,15,12,32,25,21,17,7,13,17,5,10,4,0
